Unnamed: 0,RN (alteragao),Unnamed: 2,Unnamed: 3,e,o,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,PROCEDIMENTO,VIGENCIA,Unnamed: 4,Unnamed: 5,AMB,HCO,T,o],| o,oo,0,VIGENCIA (alteragao),=,I,Unnamed: 10,PROCEDIMENTO (alteragao),Unnamed: 1,==,=.1,PROCEDIMENT!,RN VIGENCIA (alteragao),(alteragao),AMB HCO,] o =,[,],RN (alteragao) i,o.1,AMB o,e o,PAC,T.1,HCO 0,i,3,RN (alteragao) 0,AMB e,CAPITULO,S,N,LN3NIG300d,(oeesaye) NY,VIONIOIA,anv,OH,|,m |,OH o,vd
,,,,,,,PENIS,SISTEMA GENITAL E REPRODUTOR MASCULINO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,FRATURA DE PENIS - TRATAMENTO CIRURGICO,,,,,HCO,,,,,HSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,PENIS,SISTEMA GENITAL E REPRODUTOR MASCULINO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,HIPOSPADIA - TRATAMENTO CIRURGICO,,,,,HCO,,,,,HSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,PENIS,SISTEMA GENITAL E REPRODUTOR MASCULINO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,IMPLANTE DE PROTESE SEMI-RIGIDA (EXCLUI PROTESES INFLAVEIS),,,,,HCO,,,,,HSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,PENIS,SISTEMA GENITAL E REPRODUTOR MASCULINO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,NEOFALOPLASTIA COM OU SEM RECONSTRUGCAO URETRAL,,,,,HCO,,,,,HSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,PENIS,SISTEMA GENITAL E REPRODUTOR MASCULINO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,PARAFIMOSE - REDUGCAO MANUAL OU CIRURGICA,,,,AMB,HCO,,,,,HSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,PENIS,SISTEMA GENITAL E REPRODUTOR MASCULINO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,PENIS CURVO CONGENITO - TRATAMENTO CIRURGICO,,,,,HCO,,,,,HSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,PENIS,SISTEMA GENITAL E REPRODUTOR MASCULINO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,PLASTICA - RETALHO CUTANEO A DISTANCIA,,,,,HCO,,,,,HSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,PENIS,SISTEMA GENITAL E REPRODUTOR MASCULINO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,PLASTICA DE CORPO CAVERNOSO,,,,AMB,HCO,,,,,HSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLASTICA DO FREIO BALANO-PREPUCIAL,,HSO,REF,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,,PENIS,SISTEMA GENITAL E REPRODUTOR MASCULINO,,,,,,,,,,,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POSTECTOMIA,,HSO,REF,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,,PENIS,SISTEMA GENITAL E REPRODUTOR MASCULINO,,,,,,,,,,,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRIAPISMO - TRATAMENTO CIRURGICO,,HSO,REF,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,,PENIS,SISTEMA GENITAL E REPRODUTOR MASCULINO,,,,,,,,,,,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RECONSTRUGAO DE PENIS COM ENXERTO - PLASTICA TOTAL,,HSO,REF,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,,PENIS,SISTEMA GENITAL E REPRODUTOR MASCULINO,,,,,,,,,,,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REIMPLANTE DO PENIS,,HSO,REF,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,,PENIS,SISTEMA GENITAL E REPRODUTOR MASCULINO,,,,,,,,,,,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REVASCULARIZACAO PENIANA,,HSO,REF,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,,PENIS,SISTEMA GENITAL E REPRODUTOR MASCULINO,,,,,,,,,,,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABSCESSO PERINEAL - DRENAGEM CIRURGICA,,HSO,REF,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,,VULVA,SISTEMA GENITAL E REPRODUTOR FEMININO,,,,,,,,,,,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BARTOLINECTOMIA,,HSO,REF,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,,VULVA,SISTEMA GENITAL E REPRODUTOR FEMININO,,,,,,,,,,,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOPSIA DE VULVA,,HSO,REF,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,,VULVA,SISTEMA GENITAL E REPRODUTOR FEMININO,,,,,,,,,,,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CAUTERIZAGCAO QUIMICA, OU ELETROCAUTERIZACAO, OU CRIOCAUTERIZAGAO DE LESOES DA VULVA",,HSO,REF,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,,VULVA,SISTEMA GENITAL E REPRODUTOR FEMININO,,,,,,,,,,,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLITORIDECTOMIA,,HSO,REF,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,,VULVA,SISTEMA GENITAL E REPRODUTOR FEMININO,,,,,,,,,,,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLITOROPLASTIA,,HSO,REF,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,,VULVA,SISTEMA GENITAL E REPRODUTOR FEMININO,,,,,,,,,,,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCISAO RADICAL LOCAL DA VULVA,,HSO,REF,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,,VULVA,SISTEMA GENITAL E REPRODUTOR FEMININO,,,,,,,,,,,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXERESE DE GLANDULA DE SKENE,,HSO,REF,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,,VULVA,SISTEMA GENITAL E REPRODUTOR FEMININO,,,,,,,,,,,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXERESE DE LESAO DA VULVA E/OU DO PERINEO,,HSO,REF,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,,VULVA,SISTEMA GENITAL E REPRODUTOR FEMININO,,,,,,,,,,,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIPERTROFIA DOS PEQUENOS LABIOS - CORREGAO CIRURGICA,,HSO,REF,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,,VULVA,SISTEMA GENITAL E REPRODUTOR FEMININO,,,,,,,,,,,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCISAO E DRENAGEM DA GLANDULA DE BARTHOLIN OU SKENE,,HSO,REF,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,,VULVA,SISTEMA GENITAL E REPRODUTOR FEMININO,,,,,,,,,,,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARSUPIALIZACAO DA GLANDULA DE BARTHOLIN,,HSO,REF,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,,VULVA,SISTEMA GENITAL E REPRODUTOR FEMININO,,,,,,,,,,,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VULVECTOMIA,,HSO,REF,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,,VULVA,SISTEMA GENITAL E REPRODUTOR FEMININO,,,,,,,,,,,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOPSIA DE VAGINA,,,,,AMB,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,HSO,,,HCO,,,,,,,VAGINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CAUTERIZAGAO QUIMICA, OU ELETROCAUTERIZAGAO, OU CRIOCAUTERIZAGAO DE LESOES DA VAGINA",,,,,,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,HSO,,,HCO,,,,,,,VAGINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLPECTOMIA,,,,,,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,HSO,,,HCO,,,,,,,VAGINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLPOCLEISE (LEFORT),,,,,,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,HSO,,,HCO,,,,,,,VAGINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLPOPLASTIA,,,,,,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,HSO,,,HCO,,,,,,,VAGINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLPORRAFIA OU COLPOPERINEOPLASTIA (INCLUINDO RESSECCAO DE SEPTO OU RESSUTURA DE PAREDE VAGINAL),,,,,,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,HSO,,,HCO,,,,,,,VAGINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLPOTOMIA OU CULDOCENTESE,,,,,AMB,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,HSO,,,HCO,,,,,,,VAGINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXERESE DE CISTO VAGINAL,,,,,AMB,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,HSO,,,HCO,,,,,,,VAGINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXTRAGAO DE CORPO ESTRANHO,,,,,,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,HSO,,,HCO,,,,,,,VAGINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FISTULA GINECOLOGICA - TRATAMENTO CIRURGICO,,,,,,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,HSO,,,HCO,,,,,,,VAGINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIMENOTOMIA,,,,,AMB,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,HSO,,,HCO,,,,,,,VAGINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEOVAGINA (COLON, DELGADO, TUBO DE PELE)",,,,,,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,HSO,,,HCO,,,,,,,VAGINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOPSIA DO COLO UTERINO,,,,,AMB,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,HSO,,,HCO,,,,,,,UTERO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOPSIA DO ENDOMETRIO,,,,,AMB,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,HSO,,,HCO,,,,,,,UTERO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CAUTERIZACAO QUIMICA, OU ELETROCAUTERIZACAO, OU CRIOCAUTERIZAGAO DE LESOES DE COLO UTERINO",,,,,AMB,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,HSO,,,HCO,,,,,,,UTERO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CURETAGEM GINECOLOGICA SEMIOTICA E/OU TERAPEUTICA COM OU SEM DILATACAO DE COLO UTERINO,,,,,,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,HSO,,,HCO,,,,,,,UTERO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DILATAGAO DO COLO UTERINO,,,,,AMB,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,HSO,,,HCO,,,,,,,UTERO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXCISAO DE POLIPO CERVICAL,,,,,AMB,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,HSO,,,HCO,,,,,,,UTERO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HISTERECTOMIA SUBTOTAL (VIA ALTA OU BAIXA),,,,,,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,HSO,,,HCO,,,,,,,UTERO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,HSO,,,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,REF,UTERO,,,,,,,,,,,,HISTERECTOMIA SUBTOTAL COM ANEXECTOMIA (VIA ALTA OU BAIXA),,,,,,,,,,,,,,,,,,,,,HCO,,,,,,,,,,,,
,,,HSO,,,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,REF,UTERO,,,,,,,,,,,,HISTERECTOMIA SUBTOTAL LAPAROSCOPICA COM OU SEM ANEXECTOMIA,,,,,,,,,,,,,,,,,,,,,HCO,,,,,,,,,,,,
,,,HSO,,,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,REF,UTERO,,,,,,,,,,,,HISTERECTOMIA TOTAL (VIA ALTA OU BAIXA),,,,,,,,,,,,,,,,,,,,,HCO,,,,,,,,,,,,
,,,HSO,,,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,REF,UTERO,,,,,,,,,,,,HISTERECTOMIA TOTAL LAPAROSCOPICA,,,,,,,,,,,,,,,,,,,,,HCO,,,,,,,,,,,,
,,,HSO,,,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,REF,UTERO,,,,,,,,,,,,HISTERECTOMIA TOTAL AMPLIADA (VIA ALTA OU BAIXA),,,,,,,,,,,,,,,,,,,,,HCO,,,,,,,,,,,,
,,,HSO,,,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,REF,UTERO,,,,,,,,,,,,HISTERECTOMIA TOTAL LAPAROSCOPICA AMPLIADA,,,,,,,,,,,,,,,,,,,,,HCO,,,,,,,,,,,,
,,,HSO,,,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,REF,UTERO,,,,,,,,,,,,HISTERECTOMIA TOTAL COM ANEXECTOMIA (VIA ALTA OU BAIXA),,,,,,,,,,,,,,,,,,,,,HCO,,,,,,,,,,,,
,,,HSO,,,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,REF,UTERO,,,,,,,,,,,,HISTERECTOMIA TOTAL LAPAROSCOPICA COM ANEXECTOMIA,,,,,,,,,,,,,,,,,,,,,HCO,,,,,,,,,,,,
,,,HSO,,,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,REF,UTERO,,,,,,,,,,,,"HISTEROSCOPIA CIRURGICA COM BIOPSIA E/OU CURETAGEM UTERINA, LISE DE SINEQUIAS, RETIRADA DE CORPO ESTRANHO",,,,,,,,,,,,,,,,,,,,,AMB HCO,,,,,,,,,,,,
,,,HSO,,,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,REF,UTERO,,,,,,,,,,,,"HISTEROSCOPIA COM RESSECTOSCOPIO PARA MIOMECTOMIA, POLIPECTOMIA, METROPLASTIA, ENDOMETRECTOMIA E RESSECCAO DE SINEQUIAS",,,,,,,,,,,,,,,,,,,,,HCO,,,,,,,,,,,,
,,,,,,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,01/09/2022,REF,UTERO,,,,,,,,,,,,IMPLANTE DE DISPOSITIVO/SISTEMA INTRAUTERINO (DIU/SIU) HORMONAL - INCLUI O DISPOSITIVO,,,,,,,,,,,,,,,,,,,,,AMB,,,,,,,,,,,,
,,,,,,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,REF,UTERO,,,,,,,,,,,,IMPLANTE DE DISPOSITIVO INTRA-UTERINO (DIU) NAO HORMONAL - INCLUI O DISPOSITIVO,,,,,,,,,,,,,,,,,,,,,AMB,,,,,,,,,,,,
,,,HSO,,,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,REF,UTERO,,,,,,,,,,,,METROPLASTIA,,,,,,,,,,,,,,,,,,,,,HCO,,,,,,,,,,,,
,,,HSO,,,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,REF,UTERO,,,,,,,,,,,,MIOMECTOMIA UTERINA,,,,,,,,,,,,,,,,,,,,,HCO,,,,,,,,,,,,
,,,HSO,,,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,REF,UTERO,,,,,,,,,,,,MIOMECTOMIA UTERINA LAPAROSCOPICA,,,,,,,,,,,,,,,,,,,,,HCO,,,,,,,,,,,,
,,,HSO,,,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,REF,UTERO,,,,,,,,,,,,"TRAQUELECTOMIA - AMPUTAGAO, CONIZAGAO - (COM OU SEM CIRURGIA DE ALTA FREQUENCIA / CAF)",,,,,,,,,,,,,,,,,,,,,HCO,,,,,,,,,,,,
,,,HSO,,,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,REF,11 TUBAS,,,,,,,,,,,,CIRURGIA DE ESTERILIZAGAO FEMININA (LAQUEADURA TUBARIA / LAQUEADURA TUBARIA LAPAROSCOPICA) - COM DIRETRIZ DE UTILIZACAO,,,,,,,,,,,,,,,,,,,,,HCO,,,,,,,,,,,,
,,,HSO,,,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,REF,TUBAS,,,,,,,,,,,,SALPINGECTOMIA,,,,,,,,,,,,,,,,,,,,,HCO,,,,,,,,,,,,
,,,HSO,,,SISTEMA GENITAL E REPRODUTOR FEMININO,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,REF,TUBAS,,,,,,,,,,,,NEOSSALPINGOSTOMIA,,,,,,,,,,,,,,,,,,,,,HCO,,,,,,,,,,,,
,,,,,,,SISTEMA GENITAL E REPRODUTOR FEMININO,,,NEOSSALPINGOSTOMIA LAPAROSCOPICA - EXCETO PARA REVERSAO DE LAQUEADURA TUBARIA,,REF,TUBAS,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO,,,,,,,,,,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,SISTEMA GENITAL E REPRODUTOR FEMININO,,,SALPINGECTOMIA LAPAROSCOPICA,,REF,TUBAS,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO,,,,,,,,,,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,OVARIOS,SISTEMA GENITAL E REPRODUTOR FEMININO,,,OOFORECTOMIA OU OOFOROPLASTIA,,REF,,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO,,,,,,,,,,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,OVARIOS,SISTEMA GENITAL E REPRODUTOR FEMININO,,,OOFOROPLASTIA OU OOFORECTOMIA LAPAROSCOPICA,,REF,,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO,,,,,,,,,,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,OVARIOS,SISTEMA GENITAL E REPRODUTOR FEMININO,,,TRANSLOCAAO DE OVARIOS,,REF,,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO,,,,,,,,,,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PERINEO,SISTEMA GENITAL E REPRODUTOR FEMININO,,,CORRECAO DE DEFEITO LATERAL,,REF,,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO,,,,,,,,,,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PERINEO,SISTEMA GENITAL E REPRODUTOR FEMININO,,,CORREGAO DE ENTEROCELE,,REF,,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO,,,,,,,,,,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PERINEO,SISTEMA GENITAL E REPRODUTOR FEMININO,,,PERINEORRAFIA E/OU EPISIOTOMIA E/OU EPISIORRAFIA,,REF,,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO,,,,,,,,,,,,AMB HCO,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PERINEO,SISTEMA GENITAL E REPRODUTOR FEMININO,,,RECONSTRUGAO PERINEAL COM RETALHOS MIOCUTANEOS,,REF,,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO,,,,,,,,,,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PERINEO,SISTEMA GENITAL E REPRODUTOR FEMININO,,,RESSECGAO DE TUMOR DO SEPTO RETO-VAGINAL,,REF,,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO,,,,,,,,,,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PERINEO,SISTEMA GENITAL E REPRODUTOR FEMININO,,,RETOCISTOCELE E ROTURA PERINEAL - TRATAMENTO CIRURGICO,,REF,,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO,,,,,,,,,,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,PERINEO,SISTEMA GENITAL E REPRODUTOR FEMININO,,,SEI UROGENITAL - PLASTICA,,REF,,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO,,,,,,,,,,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,CAVIDADE E PAREDES PELVICAS,SISTEMA GENITAL E REPRODUTOR FEMININO,,,CIRURGIA DO PROLAPSO DE CUPULA VAGINAL,,REF,,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO,,,,,,,,,,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,CAVIDADE E PAREDES PELVICAS,SISTEMA GENITAL E REPRODUTOR FEMININO,,,CIRURGIA LAPAROSCOPICA DO PROLAPSO DE CUPULA VAGINAL,,REF,,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO,,,,,,,,,,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,CAVIDADE E PAREDES PELVICAS,SISTEMA GENITAL E REPRODUTOR FEMININO,,,CULDOPLASTIA,,REF,,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO,,,,,,,,,,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,CAVIDADE E PAREDES PELVICAS,SISTEMA GENITAL E REPRODUTOR FEMININO,,,ENDOMETRIOSE - TRATAMENTO CIRURGICO,,REF,,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO,,,,,,,,,,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,CAVIDADE E PAREDES PELVICAS,SISTEMA GENITAL E REPRODUTOR FEMININO,,,ENDOMETRIOSE - TRATAMENTO CIRURGICO VIA LAPAROSCOPICA,,REF,,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO,,,,,,,,,,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,CAVIDADE E PAREDES PELVICAS,SISTEMA GENITAL E REPRODUTOR FEMININO,,,LAPAROSCOPIA GINECOLOGICA COM OU SEM BIOPSIA - INCLUI CROMOTUBAGEM,,REF,,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO,,,,,,,,,,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,CAVIDADE E PAREDES PELVICAS,SISTEMA GENITAL E REPRODUTOR FEMININO,,,LIBERACAO DE ADERENCIAS PELVICAS COM OU SEM RESSECGCAO DE CISTOS PERITONIAIS OU SALPINGOLISE,,REF,,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,HSO,,,,,,,,,,,,HCO,,,,,,,,,,,,,,,,,,,,,,,,,,
"LIBERACAO LAPAROSCOPICA DE ADERENCIAS PELVICAS, COM OU SEM RESSECGAO DE CISTOS PERITONEAIS OU SALPINGOLISE",,,,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,,CAVIDADE E PAREDES PELVICAS,SISTEMA GENITAL E REPRODUTOR FEMININO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HCO HSO,,,,,,,,,,,,,,,,
LIGADURA DE VEIA OVARIANA,,,,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,,CAVIDADE E PAREDES PELVICAS,SISTEMA GENITAL E REPRODUTOR FEMININO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HCO HSO,,,,,,,,,,,,,,,,
LIGAMENTOPEXIA PELVICA,,,,,,PROCEDIMENTOS CIRURGICOS E INVASIVOS,,,,,,CAVIDADE E PAREDES PELVICAS,SISTEMA GENITAL E REPRODUTOR FEMININO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HCO HSO,,,,,,,,,,,,,,,,
